"post_title","post_name","ID","post_excerpt","post_content","post_status","menu_order","post_date","post_author","comment_status","sku","downloadable","virtual","stock","regular_price","sale_price","weight","length","width","height","tax_class","visibility","stock_status","backorders","manage_stock","tax_status","upsell_ids","crosssell_ids","featured","sale_price_dates_from","sale_price_dates_to","download_limit","download_expiry","product_url","button_text","sold_individually","low_stock_amount","purchase_note","images","downloadable_files","tax:product_type","tax:product_visibility","tax:product_cat","tax:product_tag","tax:product_shipping_class","tax:product_color","attribute:Gift Card Amount","attribute_data:Gift Card Amount","attribute_default:Gift Card Amount","attribute:pa_colors","attribute_data:pa_colors","attribute_default:pa_colors","attribute:pa_ewd_uwcf_colors","attribute_data:pa_ewd_uwcf_colors","attribute_default:pa_ewd_uwcf_colors","attribute:pa_ewd_uwcf_sizes","attribute_data:pa_ewd_uwcf_sizes","attribute_default:pa_ewd_uwcf_sizes","attribute:pa_semi-precious-stones","attribute_data:pa_semi-precious-stones","attribute_default:pa_semi-precious-stones"
"VERVE-207","verve-207","4942","<ul>
 	<li><strong>Semi-precious Stones:</strong> Agate, Howlite</li>
 	<li><strong>Other materials:</strong> Brass</li>
 	<li><strong>Hoops:</strong> 18K Gold-Plated Stainless Steel</li>
 	<li><strong>Length:</strong> 4,5cm</li>
</ul>","","publish","0","2020-04-09 17:53:36","1","closed","","no","no","1","45","","","","","","","","instock","notify","yes","none","","","","","","-1","-1","","","no","","","https://www.precious-joy.com/wp-content/uploads/VERVE-207a.jpg | https://www.precious-joy.com/wp-content/uploads/VERVE-207c.jpg | https://www.precious-joy.com/wp-content/uploads/VERVE-207b.jpg","","simple","","Collections > Verve|All Products|All Products > Earrings","","","Beige|Orange","","","","","","","Beige|Orange","2||","","","2||","","Agate|Howlite","0|0|0",""
"VERVE-206","verve-206","4943","<ul>
 	<li><strong>Semi-precious Stones:</strong> Rainbow Veins</li>
 	<li><strong>Other materials:</strong> Brass, Silk tassels</li>
 	<li><strong>Studs and Ear Nuts:</strong> 18K Gold-Plated Stainless Steel</li>
 	<li><strong>Length:</strong> 9cm</li>
</ul>","","publish","0","2020-04-09 18:10:59","1","closed","","no","no","1","50","","","","","","","","instock","notify","yes","none","","","","","","-1","-1","","","no","","","https://www.precious-joy.com/wp-content/uploads/VERVE-206a.jpg | https://www.precious-joy.com/wp-content/uploads/VERVE-206c-scaled.jpg | https://www.precious-joy.com/wp-content/uploads/VERVE-206b.jpg","","simple","","Collections > Verve|All Products|All Products > Earrings","","","Beige|Brown","","","","","","","Beige|Brown","2||","","","2||","","Rainbow veins","0|0|0",""
"GRACE-206","grace-206","4952","<ul>
 	<li><strong>Semi-precious Stones:</strong> Rose Quartz</li>
 	<li><strong>Other materials:</strong> Brass, Polymer Clay</li>
 	<li><strong>Hoops:</strong> 18K Gold-Plated Stainless Steel</li>
 	<li><strong>Length:</strong> 5,5cm</li>
</ul>","","publish","0","2020-04-09 18:18:52","1","closed","","no","no","1","40","","","","","","","","instock","notify","yes","none","","","","","","-1","-1","","","no","","","https://www.precious-joy.com/wp-content/uploads/GRACE-206a.jpg | https://www.precious-joy.com/wp-content/uploads/GRACE-206c.jpg | https://www.precious-joy.com/wp-content/uploads/GRACE-206b.jpg","","simple","","Collections > Grace|All Products|All Products > Earrings","","","Gray|Pink","","","","","","","Gray|Pink","2||","","","2||","","Rose Quartz","0|0|0",""
"BLISS-205","bliss-205","4954","<ul>
 	<li><strong>Materials:</strong> Glass, Brass, Polymer Clay</li>
 	<li><strong>Hoops:</strong> 18K Gold-Plated Stainless Steel</li>
 	<li><strong>Length:</strong> 5,5cm</li>
</ul>","","publish","0","2020-04-09 18:30:56","1","closed","","no","no","1","35","","","","","","","","instock","notify","yes","none","","","","","","-1","-1","","","no","","","https://www.precious-joy.com/wp-content/uploads/BLISS-205a.jpg | https://www.precious-joy.com/wp-content/uploads/BLISS-205c.jpg | https://www.precious-joy.com/wp-content/uploads/BLISS-205b.jpg","","simple","","Collections > Bliss|All Products|All Products > Earrings","","","Black|Turquoise","","","","","","","Black|Turquoise","2||","","","2||","","","",""
"DELIGHT-207","delight-207","4958","<ul>
 	<li><strong>Materials:</strong> Glass, Brass, Polymer Clay</li>
 	<li><strong>Hoops:</strong> 18K Gold-Plated Stainless Steel</li>
 	<li><strong>Length:</strong> 5,5cm</li>
</ul>","","publish","0","2020-04-09 18:33:54","1","closed","","no","no","1","35","","","","","","","","instock","notify","yes","none","","","","","","-1","-1","","","no","","","https://www.precious-joy.com/wp-content/uploads/DELIGHT-207a.jpg | https://www.precious-joy.com/wp-content/uploads/DELIGHT-207c.jpg | https://www.precious-joy.com/wp-content/uploads/DELIGHT-207b.jpg","","simple","","Collections > Delight|All Products|All Products > Earrings","","","Black|Green","","","","","","","Black|Green","1||","","","1||","","","",""
"FELICITY-206","felicity-206","4959","<ul>
 	<li><strong>Semi-precious Stones:</strong> Dalmatian Jasper</li>
 	<li><strong>Other materials:</strong> Brass, Polymer Clay</li>
 	<li><strong>Hooks:</strong> 18K Gold-Plated Brass</li>
 	<li><strong>Length:</strong> 5,5cm</li>
</ul>","","publish","0","2020-04-09 18:35:32","1","closed","","no","no","1","45","","","","","","","","instock","notify","yes","none","","","","","","-1","-1","","","no","","","https://www.precious-joy.com/wp-content/uploads/FELICITY-206a.jpg | https://www.precious-joy.com/wp-content/uploads/FELICITY-206c.jpg | https://www.precious-joy.com/wp-content/uploads/FELICITY-206b.jpg","","simple","","Collections > Felicity|All Products|All Products > Earrings","","","Dalmatian|Olive","","","","","","","Dalmatian|Olive","1||","","","1||","","","",""
"DELIGHT-206","delight-206","4966","<ul>
 	<li><strong>Semi-precious Stones:</strong> Hematite, Howlite</li>
 	<li><strong>Other materials:</strong> Brass</li>
 	<li><strong>Hooks:</strong> 18K Gold-Plated Brass</li>
 	<li><strong>Length:</strong> 8cm</li>
</ul>","","publish","0","2020-04-09 18:41:55","1","closed","","no","no","1","65","","","","","","","","instock","notify","yes","none","","","","","","-1","-1","","","no","","","https://www.precious-joy.com/wp-content/uploads/DELIGHT-206a.jpg | https://www.precious-joy.com/wp-content/uploads/DELIGHT-206c-scaled.jpg | https://www.precious-joy.com/wp-content/uploads/DELIGHT-206b.jpg","","simple","","Collections > Delight|All Products|All Products > Earrings","","","Green","","","","","","","Green","2||","","","2||","","","",""
"GRACE-204","grace-204","4967","<ul>
 	<li><strong>Semi-precious Stones:</strong> Jasper, Hematite</li>
 	<li><strong>Studs:</strong> 18K Gold-Plated Brass</li>
 	<li><strong>Ear Nuts:</strong> 18K Gold-Plated Stainless Steel</li>
 	<li><strong>Length:</strong> 8cm</li>
</ul>","","publish","0","2020-04-09 18:53:04","1","closed","","no","no","1","70","","","","","","","","instock","notify","yes","none","","","","","","-1","-1","","","no","","","https://www.precious-joy.com/wp-content/uploads/GRACE-204a.jpg | https://www.precious-joy.com/wp-content/uploads/GRACE-204c.jpg | https://www.precious-joy.com/wp-content/uploads/GRACE-204b.jpg","","simple","","Collections > Grace|All Products|All Products > Earrings","","","Black|Gray","","","","","","","Black|Gray","2||","","","2||","","Hematite|Jasper","0|1|0",""
"JOLLITY-201","jollity-201","4979","<ul>
 	<li><strong>Semi-precious Stones:</strong> Marble, Hematite</li>
 	<li><strong>Studs and Ear Nuts:</strong> 18K Gold-Plated Stainless Steel</li>
 	<li><strong>Length:</strong> 10cm</li>
</ul>","","publish","0","2020-04-09 19:09:20","1","closed","","no","no","1","70","","","","","","","","instock","notify","yes","none","","","","","","-1","-1","","","no","","","https://www.precious-joy.com/wp-content/uploads/JOLLITY-201a.jpg | https://www.precious-joy.com/wp-content/uploads/JOLLITY-201c.jpg | https://www.precious-joy.com/wp-content/uploads/JOLLITY-201b.jpg","","simple","","Collections > Jollity|All Products|All Products > Earrings","","","Red","","","","","","","Red","2||","","","2||","","Hematite|Marble","0|0|0",""
"JOLLITY-205","jollity-205","4981","<ul>
 	<li><strong>Semi-precious Stones:</strong> Turquoise</li>
 	<li><strong>Other materials:</strong> Brass</li>
 	<li><strong>Studs:</strong> 18K Gold-Plated Brass</li>
 	<li><strong>Ear Nuts:</strong> 18K Gold-Plated Stainless Steel</li>
 	<li><strong>Length:</strong> 5cm</li>
</ul>","","publish","0","2020-04-09 19:17:04","1","closed","","no","no","1","45","","","","","","","","instock","notify","yes","none","","","","","","-1","-1","","","no","","","https://www.precious-joy.com/wp-content/uploads/JOLLITY-205a.jpg | https://www.precious-joy.com/wp-content/uploads/JOLLITY-205c.jpg | https://www.precious-joy.com/wp-content/uploads/JOLLITY-205b.jpg","","simple","","Collections > Jollity|All Products|All Products > Earrings","","","Black|Pink","","","","","","","Black|Pink","3||","","","3||","","Turquoise","0|0|0",""
"JOLLITY-203","jollity-203","4982","<ul>
 	<li><strong>Semi-precious Stones:</strong> Turquoise</li>
 	<li><strong>Other materials:</strong> Brass, Silk tassels</li>
 	<li><strong>Studs and Ear Nuts:</strong> 18K Gold-Plated Stainless Steel</li>
 	<li><strong>Length:</strong> 8cm</li>
</ul>","","publish","0","2020-04-09 19:24:14","1","closed","","no","no","1","55","","","","","","","","instock","notify","yes","none","","","","","","-1","-1","","","no","","","https://www.precious-joy.com/wp-content/uploads/JOLLITY-203a.jpg | https://www.precious-joy.com/wp-content/uploads/JOLLITY-203c.jpg | https://www.precious-joy.com/wp-content/uploads/JOLLITY-203b.jpg","","simple","","Collections > Jollity|All Products|All Products > Earrings","","","Black|Fuchsia|Pink","","","","","","","Black|Fuchsia|Pink","2||","","","2||","","Turquoise","0|0|0",""
"LAVISH-200","lavish-200","4991","<ul>
 	<li><strong>Semi-precious Stones:</strong> Mother of Pearl, Hematite</li>
 	<li><strong>Other materials:</strong> Bronze, Brass, Silk tassels</li>
 	<li><strong>Studs &amp; Ear Nuts:</strong> 18K Gold-Plated Stainless Steel</li>
 	<li><strong>Length:</strong> 10,5cm</li>
</ul>","","publish","0","2020-04-09 19:33:33","1","closed","","no","no","1","120","","","","","","","","instock","notify","yes","none","","","","","","-1","-1","","","no","","","https://www.precious-joy.com/wp-content/uploads/LAVISH-200b.jpg | https://www.precious-joy.com/wp-content/uploads/LAVISH-200c.jpg | https://www.precious-joy.com/wp-content/uploads/LAVISH-200a.jpg","","simple","featured","Lavish by Precious Joy","","","Beige|Green","","","","","","","Beige|Green","2||","","","2||","","Hematite|Mother of pearl","2|0|0",""
"FELICITY-200","felicity-200","5008","<ul>
 	<li><strong>Semi-precious Stones:</strong> Turquoise, Hematite, Obsidian</li>
 	<li><strong>Other materials:</strong> 18K Gold-Plated Stainless-Steel Memory Wire</li>
 	<li><strong>Studs and Ear Nuts:</strong> 18K Gold-Plated Brass</li>
 	<li><strong>Length:</strong> 7cm</li>
</ul>","","publish","0","2020-04-09 20:06:28","1","closed","","no","no","1","80","","","","","","","","instock","notify","yes","none","","","","","","-1","-1","","","no","","","https://www.precious-joy.com/wp-content/uploads/FELICITY-200a.jpg | https://www.precious-joy.com/wp-content/uploads/FELICITY-200b.jpg","","simple","","Collections > Felicity|All Products|All Products > Earrings","","","Beige|Olive","","","","","","","Beige|Olive","1||","","","1||","","","",""
"EUPHORIA-101","euphoria-101","5025","<ul>
 	<li><strong>Semi-precious Stones:</strong> Hematite, Howlite, Black Onyx, Lava</li>
 	<li><strong>Other materials:</strong> Brass, Glass, Wood</li>
 	<li><strong>Extension chain &amp; Clasp:</strong> 10cm, 18K Gold-Plated Stainless Steel</li>
 	<li><strong>Length:</strong> 22cm</li>
</ul>","","publish","0","2020-04-10 19:24:53","1","closed","","no","no","1","100","","","","","","","","instock","notify","yes","none","","","","","","-1","-1","","","no","","","https://www.precious-joy.com/wp-content/uploads/EUPHORIA-101a.jpg | https://www.precious-joy.com/wp-content/uploads/EUPHORIA-101d.jpg | https://www.precious-joy.com/wp-content/uploads/EUPHORIA-101c.jpg","","simple","","Collections > Euphoria|All Products|All Products > Necklaces","","","Black|Gray|White|Yellow","","","","","","","Black|Gray|White|Yellow","2||","","","2||","","","",""
"BLISS-103","bliss-103","5096","<ul>
 	<li><strong>Semi-precious Stones:</strong> Hematite, Howlite, Mother of Pearl</li>
 	<li><strong>Other materials:</strong> Brass</li>
 	<li><strong>Chain:</strong> Gunmetal Bronze</li>
 	<li><strong>Extension chain &amp; Clasp:</strong> 8cm, 18K Gold-Plated Stainless Steel</li>
 	<li><strong>Length:</strong> 39cm</li>
</ul>","","publish","0","2020-04-11 17:52:47","1","closed","","no","no","1","75","","","","","","","","instock","notify","yes","none","","","","","","-1","-1","","","no","","","https://www.precious-joy.com/wp-content/uploads/BLISS-103a.jpg | https://www.precious-joy.com/wp-content/uploads/BLISS-103d.jpg | https://www.precious-joy.com/wp-content/uploads/BLISS-103b.jpg | https://www.precious-joy.com/wp-content/uploads/BLISS-103c.jpg","","simple","","Collections > Bliss|All Products|All Products > Necklaces","","","Black|Turquoise","","","","","","","Black|Turquoise","2||","","","2||","","Hematite|Howlite|Mother of pearl","2|1|0",""
"BLISS-100","bliss-100","5104","<ul>
 	<li><strong>Semi-precious Stones:</strong> Hematite, Howlite</li>
 	<li><strong>Other materials:</strong> Wood, Brass</li>
 	<li><strong>Chain:</strong> Handmade 18K Gold-Plated Stainless Steel</li>
 	<li><strong>Extension chain &amp; Clasp:</strong> 8cm, 18K Gold-Plated Stainless Steel</li>
 	<li><strong>Length:</strong> 28cm</li>
</ul>","","publish","0","2020-04-11 18:06:38","1","closed","","no","no","0","85","","","","","","","","onbackorder","notify","yes","none","","","","","","-1","-1","","","no","","","https://www.precious-joy.com/wp-content/uploads/BLISS-100a.jpg | https://www.precious-joy.com/wp-content/uploads/BLISS-100d.jpg | https://www.precious-joy.com/wp-content/uploads/BLISS-100b.jpg","","simple","","Collections > Bliss|All Products|All Products > Necklaces","","","Black|Turquoise","","","","","","","Black|Turquoise","3||","","","3||","","Hematite|Howlite","2|0|0",""
"LAVISH-103","lavish-103","5107","<ul>
 	<li><strong>Semi-precious Stones:</strong> Hematite, iridescent Labradorite, Marble, Jade</li>
 	<li><strong>Other materials:</strong> Glass</li>
 	<li><strong>Extension chain &amp; Clasp:</strong> 10cm, 18K Gold-Plated Stainless Steel</li>
 	<li><strong>Length:</strong> 25cm</li>
</ul>","","publish","0","2020-04-11 18:21:43","1","closed","","no","no","1","130","","","","","","","","instock","notify","yes","none","","","","","","-1","-1","","","no","","","https://www.precious-joy.com/wp-content/uploads/LAVISH-103b.jpg | https://www.precious-joy.com/wp-content/uploads/LAVISH-103c-scaled.jpg | https://www.precious-joy.com/wp-content/uploads/LAVISH-103a.jpg","","simple","featured","Lavish by Precious Joy","","","Gray|Orange|Pink|Purple","","","","","","","Gray|Orange|Pink|Purple","2||","","","2||","","Hematite|Jade|Labradorite|Marble","2|0|0",""
"DELIGHT-100","delight-100","5115","<ul>
 	<li><strong>Semi-precious Stones:</strong> Hematite, Howlite, Marble, Mother of Pearl</li>
 	<li><strong>Other materials:</strong> Brass</li>
 	<li><strong>Chain:</strong> Handmade 18K Gold-Plated Stainless Steel</li>
 	<li><strong>Extension chain &amp; Clasp:</strong> 10cm, 18K Gold-Plated Stainless Steel</li>
 	<li><strong>Length:</strong> 24cm</li>
</ul>","","publish","0","2020-04-11 18:34:25","1","closed","","no","no","1","110","","","","","","","","instock","notify","yes","none","","","","","","-1","-1","","","no","","","https://www.precious-joy.com/wp-content/uploads/DELIGHT-100a.jpg | https://www.precious-joy.com/wp-content/uploads/DELIGHT-100d.jpg | https://www.precious-joy.com/wp-content/uploads/DELIGHT-100b.jpg","","simple","","Collections > Delight|All Products|All Products > Necklaces","","","Green","","","","","","","Green","2||","","","2||","","","",""
"GRACE-301","grace-301","5150","<ul>
 	<li><strong>Semi-precious Stones:</strong> Rhodonite, Hematite</li>
 	<li><strong>Bracelet:</strong> 18K Gold-Plated Stainless Steel</li>
</ul>","","publish","0","2020-04-11 19:55:05","1","closed","","no","no","1","60","","","","","","","","instock","notify","yes","none","","","","","","-1","-1","","","no","","","https://www.precious-joy.com/wp-content/uploads/GRACE-301a.jpg | https://www.precious-joy.com/wp-content/uploads/GRACE-301b.jpg","","simple","","Collections > Grace|All Products|All Products > Bracelets","","","Black|Pink","","","","","","","Black|Pink","3||","","","3||","","Hematite|Rhodonite","2|0|0",""
"GLEE-300","glee-300","5156","<ul>
 	<li><strong>Semi-precious Stones:</strong> Hematite, Lapis Lazouli</li>
 	<li><strong>Bracelet:</strong> 18K Gold-Plated Stainless Steel</li>
</ul>","","publish","0","2020-04-11 20:03:56","1","closed","","no","no","1","55","","","","","","","","instock","notify","yes","none","","","","","","-1","-1","","","no","","","https://www.precious-joy.com/wp-content/uploads/GLEE-300a.jpg | https://www.precious-joy.com/wp-content/uploads/GLEE-300b.jpg","","simple","","Collections > Glee|All Products|All Products > Bracelets","","","Dark Blue|Ultramarine","","","","","","","Dark Blue|Ultramarine","1||","","","1||","","","",""
"LAVISH-306","lavish-306","5159","<ul>
 	<li><strong>Semi-precious Stones:</strong> Hematite, Agate, Jasper</li>
 	<li><strong>Other materials:</strong> Glass, Wood, Polymer Clay, Aluminum and Stainless-Steel charms</li>
 	<li><strong>Bracelet:</strong> 18K Gold-Plated Stainless-Steel Memory Wire</li>
</ul>","","publish","0","2020-04-11 20:14:41","1","closed","","no","no","1","85","","","","","","","","instock","notify","yes","none","","","","","","-1","-1","","","no","","","https://www.precious-joy.com/wp-content/uploads/LAVISH-306a.jpg | https://www.precious-joy.com/wp-content/uploads/LAVISH-306b.jpg","","simple","featured","Lavish by Precious Joy","","","Brown|Orange","","","","","","","Brown|Orange","3||","","","3||","","Agate|Hematite|Jasper","2|0|0",""
"GRACE-300","grace-300","5166","<ul>
 	<li><strong>Semi-precious Stones:</strong> Hematite, Jasper, Jade</li>
 	<li><strong>Other materials:</strong> Glass, Brass, Stainless Steel charms</li>
 	<li><strong>Extension chain &amp; Clasp:</strong> 10cm, 18K Gold-Plated Stainless Steel</li>
</ul>","","publish","0","2020-04-11 20:31:10","1","closed","","no","no","1","70","","","","","","","","instock","notify","yes","none","","","","","","-1","-1","","","no","","","https://www.precious-joy.com/wp-content/uploads/GRACE-300b.jpg | https://www.precious-joy.com/wp-content/uploads/GRACE-300c.jpg | https://www.precious-joy.com/wp-content/uploads/GRACE-300a-scaled.jpg","","simple","","Collections > Grace|All Products|All Products > Bracelets","","","Beige|Bordeaux|Gray|Pink","","","","","","","Beige|Bordeaux|Gray|Pink","2||","","","2||","","Hematite|Jade|Jasper","1|0|0",""
"LAVISH-302","lavish-302","5186","<ul>
 	<li><strong>Semi-precious Stones:</strong> Hematite, Jasper</li>
 	<li><strong>Other materials:</strong> Glass, Wood, Aluminum and Stainless-Steel charms</li>
 	<li><strong>Bracelet:</strong> 18K Gold-Plated Stainless-Steel Memory Wire</li>
</ul>","","publish","0","2020-04-11 21:03:28","1","closed","","no","no","1","95","","","","","","","","instock","notify","yes","none","","","","","","-1","-1","","","no","","","https://www.precious-joy.com/wp-content/uploads/LAVISH-302c.jpg | https://www.precious-joy.com/wp-content/uploads/LAVISH-302b-scaled.jpg | https://www.precious-joy.com/wp-content/uploads/LAVISH-302a-scaled.jpg","","simple","featured","Lavish by Precious Joy","","","Bordeaux|Brown|Orange","","","","","","","Bordeaux|Brown|Orange","2||","","","2||","","Hematite|Jasper","2|0|0",""
"LAVISH-307","lavish-307","5193","<ul>
 	<li><strong>Semi-precious Stones:</strong> Hematite, Agate, Jade</li>
 	<li><strong>Other materials:</strong> Glass, Wood, Aluminum and Stainless-Steel charms</li>
 	<li><strong>Bracelet:</strong> 18K Gold-Plated Stainless-Steel Memory Wire</li>
</ul>","","publish","0","2020-04-11 21:11:28","1","closed","","no","no","1","80","","","","","","","","instock","notify","yes","none","","","","","","-1","-1","","","no","","","https://www.precious-joy.com/wp-content/uploads/LAVISH-307b.jpg | https://www.precious-joy.com/wp-content/uploads/LAVISH-307a.jpg","","simple","featured","Lavish by Precious Joy","","","Black|Gray|Turquoise","","","","","","","Black|Gray|Turquoise","2||","","","2||","","Agate|Hematite|Jade","2|0|0",""
"BLISS-301","bliss-301-2","5199","<ul>
 	<li><strong>Semi-precious Stones:</strong> Hematite, Agate, Black Onyx</li>
 	<li><strong>Other materials:</strong> Glass, Brass, Stainless Steel</li>
 	<li><strong>Extension chain &amp; Clasp:</strong> 10cm, 18K Gold-Plated Stainless Steel</li>
</ul>","","publish","0","2020-04-11 21:22:38","1","closed","","no","no","1","65","","","","","","","","instock","notify","yes","none","","","","","","-1","-1","","","no","","","https://www.precious-joy.com/wp-content/uploads/BLISS-301a-scaled.jpg | https://www.precious-joy.com/wp-content/uploads/BLISS-301b.jpg","","simple","","Collections > Bliss|All Products|All Products > Bracelets","","","Black|Gray|Turquoise","","","","","","","Black|Gray|Turquoise","2||","","","2||","","","",""
"EUPHORIA-300","euphoria-300","5481","<ul>
 	<li><strong>Semi-precious Stones:</strong> Hematite, Agate, Clear Quartz</li>
 	<li><strong>Bracelet:</strong> 18K Gold-Plated Stainless Steel</li>
</ul>","","publish","0","2020-04-13 16:13:11","1","closed","","no","no","1","55","","","","","","","","instock","notify","yes","none","","","","","","-1","-1","","","no","","","https://www.precious-joy.com/wp-content/uploads/EUPHORIA-300a.jpg | https://www.precious-joy.com/wp-content/uploads/EUPHORIA-300b.jpg","","simple","","Collections > Euphoria|All Products|All Products > Bracelets","Agate","","Black|White","","","","","","","Black|White","2||","","","2||","","","",""
"FELICITY-300","felicity-300","5485","<ul>
 	<li><strong>Semi-precious Stones:</strong> Hematite, Jasper, Howlite, Lava, Jade</li>
 	<li><strong>Other materials:</strong> Glass</li>
 	<li><strong>Clasp:</strong> 18K Gold-Plated Brass</li>
</ul>","","publish","0","2020-04-13 16:24:39","1","closed","","no","no","1","75","","","","","","","","instock","notify","yes","none","","","","","","-1","-1","","","no","","","https://www.precious-joy.com/wp-content/uploads/FELICITY-300a.jpg | https://www.precious-joy.com/wp-content/uploads/FELICITY-300c.jpg | https://www.precious-joy.com/wp-content/uploads/FELICITY-300b.jpg","","simple","","Collections > Felicity|All Products|All Products > Bracelets","","","Green|Olive|White","","","","Green|White","0|0|0","","Green|Olive|White","4||","","","4||","","Hematite|Howlite|Jade|Jasper|Lava","3|0|0",""
"GIFT CARD","gift-card","7474","","","publish","0","2020-09-26 09:08:55","1","closed","gift-card","no","no","","25","","","","","","","","instock","no","no","none","","","","","","-1","-1","","","no","","","https://www.precious-joy.com/wp-content/uploads/2020/09/pw-gift-card.jpg","","PW Gift Card","","All Products > Gift Card","","","","25 € | 50 € | 75 € | 100 € | 150 € | 200 €","0|1|1","","","","","","1||","","","2||","","","",""
